sequenceID,decisionClass,publicationBucket,exportState,supported,referenceContext,publication,topHit,competitorCount,lcaSafeRank,barcodeGapStatus,barcodeGap,diagnosticKmerStatus,diagnosticKmerSupport,markerProfile,rationale,notSupported,boundaryText
ADV100-048-metadata_blocked_taxonomy_safe,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True."
ADV100-049-metadata_blocked_taxonomy_safe,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True."
ADV100-050-metadata_blocked_taxonomy_safe,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True."
ADV100-051-assay_control_failure,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=False.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=False."
ADV100-052-assay_control_failure,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=False.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=False."
ADV100-053-assay_control_failure,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=False.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=False."
ADV100-054-assay_control_failure,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=False.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=False."
ADV100-055-assay_control_failure,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=False.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=False."
ADV100-056-assay_control_failure,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=False.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=False."
ADV100-057-assay_control_failure,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=False.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=False."
ADV100-058-assay_control_failure,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=False.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=False."
ADV100-059-assay_control_failure,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=False.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=False."
ADV100-060-assay_control_failure,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=False.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=True, dna=True, assay=False."
ADV100-061-wrong_taxonomy_name_conflict,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True."
ADV100-062-wrong_taxonomy_name_conflict,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True."
ADV100-063-wrong_taxonomy_name_conflict,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True."
ADV100-064-wrong_taxonomy_name_conflict,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True."
ADV100-065-wrong_taxonomy_name_conflict,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True."
ADV100-066-wrong_taxonomy_name_conflict,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True."
ADV100-067-wrong_taxonomy_name_conflict,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True."
ADV100-068-wrong_taxonomy_name_conflict,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True."
ADV100-069-wrong_taxonomy_name_conflict,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True."
ADV100-070-wrong_taxonomy_name_conflict,not-publishable,repair_required,evidence_publishable_repair_required,Review-only candidate at species rank: Aedes albopictus.,COI Animals / BOLD public clustered reference,"Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export.",Aedes albopictus,1,species,pass,0.009,pass,3,coi_full_barcode,"Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","Review-only candidate at species rank: Aedes albopictus. Taxonomy is bounded as safe, but publication repair is required before Darwin Core or DNA-derived export. Evidence path: top hit Aedes albopictus at identity=99.6, coverage=96.0; 1 indistinguishable taxon candidate(s) collapse to species Aedes albopictus; barcode gap=pass (0.009); diagnostic k-mer=pass support=3, p_false_positive=1.7e-06; marker profile=coi_full_barcode; gates core=False, dna=True, assay=True."
